Model,Transforms,test_30_days,test_60_days,test_90_days,test_120_days,test_150_days,test_180_days,test_240_days,test_300_days,test_360_days,test_480_days,test_600_days,test_720_days,test_920_days
Prophet,,22.00673992429131,21.150997726530377,24.153253575605845,24.078330536652164,23.3239641261558,23.96132052677153,23.813427602792597,25.633920184773913,26.621322834411437,28.733752982711508,28.46828004540955,31.605634564660335,31.85033666670809
Prophet,AutoDifferences(max_diffs=188),107.35424780263678,197.49160878147623,271.0614469840296,314.6007282542408,350.48899608390775,370.55539531600334,375.86587991775696,337.3975997878637,344.86566833657685,653.1387605393894,879.14457969062,947.6835447904155,2066.2472995550575
Prophet,"AutoSeasonalDifferences(max_diffs=188, n_seasons=10, season_length=125)",22.00673992429131,21.150997726530377,24.153253575605845,24.078330536652164,23.3239641261558,23.96132052677153,23.813427602792597,25.633920184773913,26.621322834411437,28.733752982711508,28.46828004540955,31.605634564660335,31.85033666670809
Prophet,"AutoSeasonalityAndDifferences(max_diffs=188, max_season_length=125, n_seasons=10)",22.00673992429131,21.150997726530377,24.153253575605845,24.078330536652164,23.3239641261558,23.96132052677153,23.813427602792597,25.633920184773913,26.621322834411437,28.733752982711508,28.46828004540955,31.605634564660335,31.85033666670809
Prophet,LocalStandardScaler(stats_=[[45.75050332 38.34561627]]),131.55848953142893,232.67536501951955,315.0208917561637,358.670454796514,393.44000864424925,453.67001562389567,381.38364793092575,369.87019095550454,332.7299442821711,377.00574850303985,450.4307826981664,474.2606478679294,715.4913160504831
Prophet,LocalMinMaxScaler(stats_=[[  5.11211699 183.47202765]]),22.133183187652588,21.042415792022044,23.695548200428266,23.546219301359184,22.917570867868875,23.61495986719727,23.81386227611408,25.878606235417095,26.85550078171196,28.5853134204614,28.342435524493677,32.06623790046716,32.53285711507045
Prophet,"LocalBoxCox(lower=0.0, method=loglik, season_length=None, stats_=[[4.10226185e-005 1.85768683e-321]], upper=2.0)",23.010451630991362,23.352092595623976,26.69154806545682,27.376585050156176,25.969289269449263,26.90634121080343,25.100383187865283,25.909722833554255,26.909835500629125,31.78049099539035,32.15891216656101,32.61514396847275,31.96433018064647
Prophet,AutoDifferences(max_diffs=188) | LocalStandardScaler(stats_=[[1.95070557e-02 2.04360268e+01]]),103.22860155228264,187.29502860677508,254.94643916615084,294.3674012681521,326.903001932034,344.94487198605094,349.17344168100726,312.91324308332895,320.3559778104352,616.7852175469046,837.1088601168935,906.808653575768,2011.722052143972
Prophet,AutoDifferences(max_diffs=188) | LocalMinMaxScaler(stats_=[[-102.35088178  183.20311617]]),280.71718526522716,640.6318289986552,1000.2261684617961,1269.751871230402,1511.1168655499346,1671.7719996445676,1804.3266391924735,1692.704972974467,1746.3503229873809,3184.2230931380636,4339.932026462292,4721.936972379899,10257.194796986874
Prophet,"AutoSeasonalDifferences(max_diffs=188, n_seasons=10, season_length=125) | LocalStandardScaler(stats_=[[45.75050332 38.34561627]])",131.55848953142893,232.67536501951955,315.0208917561637,358.670454796514,393.44000864424925,453.67001562389567,381.38364793092575,369.87019095550454,332.7299442821711,377.00574850303985,450.4307826981664,474.2606478679294,715.4913160504831
Prophet,"AutoSeasonalDifferences(max_diffs=188, n_seasons=10, season_length=125) | LocalMinMaxScaler(stats_=[[  5.11211699 183.47202765]])",22.133183187652588,21.042415792022044,23.695548200428266,23.546219301359184,22.917570867868875,23.61495986719727,23.81386227611408,25.878606235417095,26.85550078171196,28.5853134204614,28.342435524493677,32.06623790046716,32.53285711507045
Prophet,"AutoSeasonalDifferences(max_diffs=188, n_seasons=10, season_length=125) | LocalBoxCox(lower=0.0, method=loglik, season_length=None, stats_=[[4.10226185e-005 1.85768683e-321]], upper=2.0)",23.010451630991362,23.352092595623976,26.69154806545682,27.376585050156176,25.969289269449263,26.90634121080343,25.100383187865283,25.909722833554255,26.909835500629125,31.78049099539035,32.15891216656101,32.61514396847275,31.96433018064647
Prophet,"AutoSeasonalityAndDifferences(max_diffs=188, max_season_length=125, n_seasons=10) | LocalStandardScaler(stats_=[[45.75050332 38.34561627]])",131.55848953142893,232.67536501951955,315.0208917561637,358.670454796514,393.44000864424925,453.67001562389567,381.38364793092575,369.87019095550454,332.7299442821711,377.00574850303985,450.4307826981664,474.2606478679294,715.4913160504831
Prophet,"AutoSeasonalityAndDifferences(max_diffs=188, max_season_length=125, n_seasons=10) | LocalMinMaxScaler(stats_=[[  5.11211699 183.47202765]])",22.133183187652588,21.042415792022044,23.695548200428266,23.546219301359184,22.917570867868875,23.61495986719727,23.81386227611408,25.878606235417095,26.85550078171196,28.5853134204614,28.342435524493677,32.06623790046716,32.53285711507045
Prophet,"AutoSeasonalityAndDifferences(max_diffs=188, max_season_length=125, n_seasons=10) | LocalBoxCox(lower=0.0, method=loglik, season_length=None, stats_=[[4.10226185e-05 0.00000000e+00]], upper=2.0)",23.010451630991362,23.352092595623976,26.69154806545682,27.376585050156176,25.969289269449263,26.90634121080343,25.100383187865283,25.909722833554255,26.909835500629125,31.78049099539035,32.15891216656101,32.61514396847275,31.96433018064647
